Va;Vb;Vc;Ia;Ib;Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
127,017;127,017;127,017;10,7118;4,18997;4,85623;10;0,7;Nodo 5;LG A
127,017;127,017;127,017;11,4108;4,3477;5,01783;10;1;Nodo 5;LG A
127,017;127,017;127,017;12,1469;4,7055;5,36115;10;1,3;Nodo 5;LG A
127,017;127,017;127,017;7,24578;4,37447;4,71568;20;0,7;Nodo 5;LG A
127,017;127,017;127,017;7,81764;4,51694;4,85964;20;1;Nodo 5;LG A
127,017;127,017;127,017;8,4641;4,85666;5,19147;20;1,3;Nodo 5;LG A
127,017;127,017;127,017;5,43558;4,48797;4,6264;50;0,7;Nodo 5;LG A
127,017;127,017;127,017;5,81057;4,62056;4,75947;50;1;Nodo 5;LG A
127,017;127,017;127,017;6,31754;4,94879;5,08439;50;1,3;Nodo 5;LG A
127,017;127,016;127,017;6,88902;114,901;3,10656;0;0,7;Nodo 5;LG B
127,017;127,016;127,017;7,54933;115,202;2,23976;0;1;Nodo 5;LG B
127,017;127,016;127,017;8,26258;115,507;1,3976;0;1,3;Nodo 5;LG B
127,017;127,017;127,017;6,64932;77,578;1,2815;0,5;0,7;Nodo 5;LG B
127,017;127,017;127,017;7,12844;78,102;1,07411;0,5;1;Nodo 5;LG B
127,017;127,017;127,017;7,70522;78,6295;1,49582;0,5;1,3;Nodo 5;LG B
127,017;127,017;127,017;6,21768;56,0928;1,94192;1;0,7;Nodo 5;LG B
127,017;127,017;127,017;6,59341;56,7296;2,13833;1;1;Nodo 5;LG B
127,017;127,017;127,017;7,09149;57,3709;2,64915;1;1,3;Nodo 5;LG B
127,017;127,017;127,017;5,67726;35,6651;2,94464;2;0,7;Nodo 5;LG B
127,017;127,017;127,017;5,9561;36,3932;3,17257;2;1;Nodo 5;LG B
127,017;127,017;127,017;6,38185;37,1284;3,63346;2;1,3;Nodo 5;LG B
127,017;127,017;127,017;5,1086;17,7237;3,8395;5;0,7;Nodo 5;LG B
127,017;127,017;127,017;5,30346;18,4826;4,02329;5;1;Nodo 5;LG B
127,017;127,017;127,017;5,66927;19,2583;4,4135;5;1,3;Nodo 5;LG B
127,017;127,017;127,017;4,85623;10,7118;4,18997;10;0,7;Nodo 5;LG B
127,017;127,017;127,017;5,01783;11,4108;4,3477;10;1;Nodo 5;LG B
127,017;127,017;127,017;5,36115;12,1469;4,7055;10;1,3;Nodo 5;LG B
127,017;127,017;127,017;4,71568;7,24578;4,37447;20;0,7;Nodo 5;LG B
127,017;127,017;127,017;4,85964;7,81764;4,51694;20;1;Nodo 5;LG B
127,017;127,017;127,017;5,19147;8,4641;4,85666;20;1,3;Nodo 5;LG B
127,017;127,017;127,017;4,6264;5,43558;4,48797;50;0,7;Nodo 5;LG B
127,017;127,017;127,017;4,75947;5,81057;4,62056;50;1;Nodo 5;LG B
127,017;127,017;127,017;5,08439;6,31754;4,94879;50;1,3;Nodo 5;LG B
127,017;127,017;127,016;3,10656;6,88902;114,901;0;0,7;Nodo 5;LG C
127,017;127,017;127,016;2,23976;7,54933;115,202;0;1;Nodo 5;LG C
127,017;127,017;127,016;1,3976;8,26258;115,507;0;1,3;Nodo 5;LG C
127,017;127,017;127,017;1,2815;6,64932;77,578;0,5;0,7;Nodo 5;LG C
127,017;127,017;127,017;1,07411;7,12844;78,102;0,5;1;Nodo 5;LG C
127,017;127,017;127,017;1,49582;7,70522;78,6295;0,5;1,3;Nodo 5;LG C
127,017;127,017;127,017;1,94192;6,21768;56,0928;1;0,7;Nodo 5;LG C
127,017;127,017;127,017;2,13833;6,59341;56,7296;1;1;Nodo 5;LG C
127,017;127,017;127,017;2,64915;7,09149;57,3709;1;1,3;Nodo 5;LG C
127,017;127,017;127,017;2,94464;5,67726;35,6651;2;0,7;Nodo 5;LG C
127,017;127,017;127,017;3,17257;5,9561;36,3932;2;1;Nodo 5;LG C
127,017;127,017;127,017;3,63346;6,38185;37,1284;2;1,3;Nodo 5;LG C
127,017;127,017;127,017;3,8395;5,1086;17,7237;5;0,7;Nodo 5;LG C
127,017;127,017;127,017;4,02329;5,30346;18,4826;5;1;Nodo 5;LG C
127,017;127,017;127,017;4,4135;5,66927;19,2583;5;1,3;Nodo 5;LG C
127,017;127,017;127,017;4,18997;4,85623;10,7118;10;0,7;Nodo 5;LG C
127,017;127,017;127,017;4,3477;5,01783;11,4108;10;1;Nodo 5;LG C
127,017;127,017;127,017;4,7055;5,36115;12,1469;10;1,3;Nodo 5;LG C
127,017;127,017;127,017;4,37447;4,71568;7,24578;20;0,7;Nodo 5;LG C
127,017;127,017;127,017;4,51694;4,85964;7,81764;20;1;Nodo 5;LG C
127,017;127,017;127,017;4,85666;5,19147;8,4641;20;1,3;Nodo 5;LG C
127,017;127,017;127,017;4,48797;4,6264;5,43558;50;0,7;Nodo 5;LG C
127,017;127,017;127,017;4,62056;4,75947;5,81057;50;1;Nodo 5;LG C
127,017;127,017;127,017;4,94879;5,08439;6,31754;50;1,3;Nodo 5;LG C
127,017;127,016;127,017;104,125;100,215;4,56474;0;0,7;Nodo 5;LL AB
127,017;127,016;127,017;104,611;100,171;4,69044;0;1;Nodo 5;LL AB
127,017;127,016;127,017;105,098;100,131;5,01075;0;1,3;Nodo 5;LL AB
127,017;127,016;127,017;85,8631;81,5178;4,56474;0,5;0,7;Nodo 5;LL AB
127,017;127,016;127,017;86,3371;81,6695;4,69044;0,5;1;Nodo 5;LL AB
127,017;127,017;127,017;86,8149;81,8275;5,01075;0,5;1,3;Nodo 5;LL AB
127,017;127,017;127,017;71,3516;66,8406;4,56474;1;0,7;Nodo 5;LL AB
127,017;127,017;127,017;71,8289;67,1463;4,69044;1;1;Nodo 5;LL AB
127,017;127,017;127,017;72,3117;67,4589;5,01075;1;1,3;Nodo 5;LL AB
127,017;127,017;127,017;52,3242;47,7635;4,56474;2;0,7;Nodo 5;LL AB
127,017;127,017;127,017;52,8181;48,2741;4,69044;2;1;Nodo 5;LL AB
127,017;127,017;127,017;53,3216;48,7919;5,01075;2;1,3;Nodo 5;LL AB
127,017;127,017;127,017;29,1821;24,8244;4,56474;5;0,7;Nodo 5;LL AB
127,017;127,017;127,017;29,6923;25,5829;4,69044;5;1;Nodo 5;LL AB
127,017;127,017;127,017;30,2237;26,3482;5,01075;5;1,3;Nodo 5;LL AB
127,017;127,017;127,017;17,8143;13,8036;4,56474;10;0,7;Nodo 5;LL AB
127,017;127,017;127,017;18,3039;14,669;4,69044;10;1;Nodo 5;LL AB
127,017;127,017;127,017;18,8313;15,5407;5,01075;10;1,3;Nodo 5;LL AB
127,017;127,017;127,017;11,2899;7,8753;4,56474;20;0,7;Nodo 5;LL AB
127,017;127,017;127,017;11,7246;8,74008;4,69044;20;1;Nodo 5;LL AB
127,017;127,017;127,017;12,223;9,62136;5,01075;20;1,3;Nodo 5;LL AB
127,017;127,017;127,017;7,18877;5,00725;4,56474;50;0,7;Nodo 5;LL AB
127,017;127,017;127,017;7,51812;5,64792;4,69044;50;1;Nodo 5;LL AB
127,017;127,017;127,017;7,95665;6,37306;5,01075;50;1,3;Nodo 5;LL AB
127,017;127,017;127,016;4,56474;104,125;100,215;0;0,7;Nodo 5;LL BC
127,017;127,017;127,016;4,69044;104,611;100,171;0;1;Nodo 5;LL BC
127,017;127,017;127,016;5,01075;105,098;100,131;0;1,3;Nodo 5;LL BC
127,017;127,017;127,016;4,56474;85,8631;81,5178;0,5;0,7;Nodo 5;LL BC
127,017;127,017;127,016;4,69044;86,3371;81,6695;0,5;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;86,8149;81,8275;0,5;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;71,3516;66,8406;1;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;71,8289;67,1463;1;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;72,3117;67,4589;1;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;52,3242;47,7635;2;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;52,8181;48,2741;2;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;53,3216;48,7919;2;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;29,1821;24,8244;5;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;29,6923;25,5829;5;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;30,2237;26,3482;5;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;17,8143;13,8036;10;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;18,3039;14,669;10;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;18,8313;15,5407;10;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;11,2899;7,8753;20;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;11,7246;8,74008;20;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;12,223;9,62136;20;1,3;Nodo 5;LL BC
127,017;127,017;127,017;4,56474;7,18877;5,00725;50;0,7;Nodo 5;LL BC
127,017;127,017;127,017;4,69044;7,51812;5,64792;50;1;Nodo 5;LL BC
127,017;127,017;127,017;5,01075;7,95665;6,37306;50;1,3;Nodo 5;LL BC
127,016;127,017;127,017;100,215;4,56474;104,125;0;0,7;Nodo 5;LL CA
127,016;127,017;127,017;100,171;4,69044;104,611;0;1;Nodo 5;LL CA
127,016;127,017;127,017;100,131;5,01075;105,098;0;1,3;Nodo 5;LL CA
127,016;127,017;127,017;81,5178;4,56474;85,8631;0,5;0,7;Nodo 5;LL CA
127,016;127,017;127,017;81,6695;4,69044;86,3371;0,5;1;Nodo 5;LL CA
127,017;127,017;127,017;81,8275;5,01075;86,8149;0,5;1,3;Nodo 5;LL CA
127,017;127,017;127,017;66,8406;4,56474;71,3516;1;0,7;Nodo 5;LL CA
127,017;127,017;127,017;67,1463;4,69044;71,8289;1;1;Nodo 5;LL CA
127,017;127,017;127,017;67,4589;5,01075;72,3117;1;1,3;Nodo 5;LL CA
127,017;127,017;127,017;47,7635;4,56474;52,3242;2;0,7;Nodo 5;LL CA
127,017;127,017;127,017;48,2741;4,69044;52,8181;2;1;Nodo 5;LL CA
127,017;127,017;127,017;48,7919;5,01075;53,3216;2;1,3;Nodo 5;LL CA
127,017;127,017;127,017;24,8244;4,56474;29,1821;5;0,7;Nodo 5;LL CA
127,017;127,017;127,017;25,5829;4,69044;29,6923;5;1;Nodo 5;LL CA
127,017;127,017;127,017;26,3482;5,01075;30,2237;5;1,3;Nodo 5;LL CA
127,017;127,017;127,017;13,8036;4,56474;17,8143;10;0,7;Nodo 5;LL CA
127,017;127,017;127,017;14,669;4,69044;18,3039;10;1;Nodo 5;LL CA
127,017;127,017;127,017;15,5407;5,01075;18,8313;10;1,3;Nodo 5;LL CA
127,017;127,017;127,017;7,8753;4,56474;11,2899;20;0,7;Nodo 5;LL CA
127,017;127,017;127,017;8,74008;4,69044;11,7246;20;1;Nodo 5;LL CA
127,017;127,017;127,017;9,62136;5,01075;12,223;20;1,3;Nodo 5;LL CA
127,017;127,017;127,017;5,00725;4,56474;7,18877;50;0,7;Nodo 5;LL CA
127,017;127,017;127,017;5,64792;4,69044;7,51812;50;1;Nodo 5;LL CA
127,017;127,017;127,017;6,37306;5,01075;7,95665;50;1,3;Nodo 5;LL CA
127,017;127,016;127,016;2,42597;118,144;114,756;0;0,7;Nodo 5;LLG ABG
127,017;127,016;127,016;3,19876;118,447;115,017;0;1;Nodo 5;LLG ABG
127,017;127,016;127,016;3,98321;118,752;115,281;0;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;3,38358;80,3118;77,0686;0,5;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,0916;80,8122;77,5446;0,5;1;Nodo 5;LLG ABG
127,017;127,017;127,017;4,85559;81,3157;78,0244;0,5;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;3,82955;58,2432;55,6517;1;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,39384;58,8599;56,2463;1;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,06256;59,4813;56,8454;1;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;4,17136;37,1054;35,3433;2;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,5772;37,8193;36,0458;2;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,12855;38,5408;36,7548;2;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;4,40935;18,4341;17,5055;5;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,66575;19,1833;18,2633;5;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,09733;19,9503;19,0362;5;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;4,48873;11,0969;10,5413;10;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,68316;11,79;11,2506;10;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,06274;12,5205;11,9943;10;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;4,52733;7,44226;7,12215;20;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,68826;8,01306;7,70659;20;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,03915;8,6576;8,36325;20;1,3;Nodo 5;LLG ABG
127,017;127,017;127,017;4,54994;5,50971;5,37025;50;0,7;Nodo 5;LLG ABG
127,017;127,017;127,017;4,68994;5,88716;5,75262;50;1;Nodo 5;LLG ABG
127,017;127,017;127,017;5,02272;6,39508;6,26629;50;1,3;Nodo 5;LLG ABG
127,017;127,016;127,016;2,42597;118,144;114,756;0;0,7;Nodo 5;LLG BCG
127,017;127,016;127,016;3,19876;118,447;115,017;0;1;Nodo 5;LLG BCG
127,017;127,016;127,016;3,98321;118,752;115,281;0;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;3,38358;80,3118;77,0686;0,5;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,0916;80,8122;77,5446;0,5;1;Nodo 5;LLG BCG
127,017;127,017;127,017;4,85559;81,3157;78,0244;0,5;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;3,82955;58,2432;55,6517;1;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,39384;58,8599;56,2463;1;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,06256;59,4813;56,8454;1;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;4,17136;37,1054;35,3433;2;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,5772;37,8193;36,0458;2;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,12855;38,5408;36,7548;2;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;4,40935;18,4341;17,5055;5;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,66575;19,1833;18,2633;5;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,09733;19,9503;19,0362;5;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;4,48873;11,0969;10,5413;10;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,68316;11,79;11,2506;10;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,06274;12,5205;11,9943;10;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;4,52733;7,44226;7,12215;20;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,68826;8,01306;7,70659;20;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,03915;8,6576;8,36325;20;1,3;Nodo 5;LLG BCG
127,017;127,017;127,017;4,54994;5,50971;5,37025;50;0,7;Nodo 5;LLG BCG
127,017;127,017;127,017;4,68994;5,88716;5,75262;50;1;Nodo 5;LLG BCG
127,017;127,017;127,017;5,02272;6,39508;6,26629;50;1,3;Nodo 5;LLG BCG
127,017;127,016;127,016;2,42597;118,144;114,756;0;0,7;Nodo 5;LLG CAG
127,017;127,016;127,016;3,19876;118,447;115,017;0;1;Nodo 5;LLG CAG
127,017;127,016;127,016;3,98321;118,752;115,281;0;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;3,38358;80,3118;77,0686;0,5;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,0916;80,8122;77,5446;0,5;1;Nodo 5;LLG CAG
127,017;127,017;127,017;4,85559;81,3157;78,0244;0,5;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;3,82955;58,2432;55,6517;1;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,39384;58,8599;56,2463;1;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,06256;59,4813;56,8454;1;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;4,17136;37,1054;35,3433;2;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,5772;37,8193;36,0458;2;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,12855;38,5408;36,7548;2;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;4,40935;18,4341;17,5055;5;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,66575;19,1833;18,2633;5;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,09733;19,9503;19,0362;5;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;4,48873;11,0969;10,5413;10;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,68316;11,79;11,2506;10;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,06274;12,5205;11,9943;10;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;4,52733;7,44226;7,12215;20;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,68826;8,01306;7,70659;20;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,03915;8,6576;8,36325;20;1,3;Nodo 5;LLG CAG
127,017;127,017;127,017;4,54994;5,50971;5,37025;50;0,7;Nodo 5;LLG CAG
127,017;127,017;127,017;4,68994;5,88716;5,75262;50;1;Nodo 5;LLG CAG
127,017;127,017;127,017;5,02272;6,39508;6,26629;50;1,3;Nodo 5;LLG CAG
127,016;127,016;127,016;117,968;117,968;117,968;0;0,7;Nodo 5;LLL ABC
127,016;127,016;127,016;118,227;118,227;118,227;0;1;Nodo 5;LLL ABC
127,016;127,016;127,016;118,489;118,489;118,489;0;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;79,7843;79,7843;79,7843;0,5;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;80,2372;80,2372;80,2372;0,5;1;Nodo 5;LLL ABC
127,017;127,017;127,017;80,6934;80,6934;80,6934;0,5;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;57,7856;57,7856;57,7856;1;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;58,3617;58,3617;58,3617;1;1;Nodo 5;LLL ABC
127,017;127,017;127,017;58,9423;58,9423;58,9423;1;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;36,7708;36,7708;36,7708;2;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;37,4606;37,4606;37,4606;2;1;Nodo 5;LLL ABC
127,017;127,017;127,017;38,1573;38,1573;38,1573;2;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;18,2112;18,2112;18,2112;5;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;18,9598;18,9598;18,9598;5;1;Nodo 5;LLL ABC
127,017;127,017;127,017;19,7244;19,7244;19,7244;5;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;10,9259;10,9259;10,9259;10;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;11,6291;11,6291;11,6291;10;1;Nodo 5;LLL ABC
127,017;127,017;127,017;12,3671;12,3671;12,3671;10;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;7,31931;7,31931;7,31931;20;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;7,90238;7,90238;7,90238;20;1;Nodo 5;LLL ABC
127,017;127,017;127,017;8,5569;8,5569;8,5569;20;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;5,44468;5,44468;5,44468;50;0,7;Nodo 5;LLL ABC
127,017;127,017;127,017;5,82943;5,82943;5,82943;50;1;Nodo 5;LLL ABC
127,017;127,017;127,017;6,34398;6,34398;6,34398;50;1,3;Nodo 5;LLL ABC
127,017;127,017;127,017;4,91759;4,91759;4,91759;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,87267;4,87267;4,87267;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,7769;4,7769;4,7769;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,70207;4,70207;4,70207;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,64919;4,64919;4,64919;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,619;4,619;4,619;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,56475;4,56475;4,56475;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,5838;4,5838;4,5838;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,62586;4,62586;4,62586;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,69045;4,69045;4,69045;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,77683;4,77683;4,77683;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;4,88399;4,88399;4,88399;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,01076;5,01076;5,01076;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,15584;5,15584;5,15584;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,31789;5,31789;5,31789;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,49555;5,49555;5,49555;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,6875;5,6875;5,6875;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;5,89249;5,89249;5,89249;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;6,10934;6,10934;6,10934;NaN;NaN;NaN;Sin_Falla
127,017;127,017;127,017;6,33697;6,33697;6,33697;NaN;NaN;NaN;Sin_Falla
